,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
7831,lcnl,trounce,,11.47,2.53,,,
7997,3k,veer,,11.47,3.84,,,
8002,unl,veiled,,11.47,4.77,0,0,0
5662,lcnl,rogue,,11.48,3.39,,,
1280,3k,cod,1,11.5,4.14,1,1,1
1690,lcnl,delve,1,11.5,3.41,,,
1931,unl,drowse,,11.5,3.78,,,
2439,3k,font,,11.5,4.9,,,
2546,lcnl,frond,,11.5,5.66,,,
3658,3k,keel,,11.5,4.18,0,0,0
6522,lcnl,smite,,11.5,4.76,,,
6581,lcnl,snipe,1,11.5,4.16,,,
7654,lcnl,tithe,,11.5,4.91,,,
8563,3k,yore,,11.5,4.42,,,
7234,3k,sup,1,11.53,3.44,,,
8625,3k,,1,11.53,3.12,76,18,3
4176,3k,lynch,,11.53956,2.84,,,
1401,3k,crag,,11.54,2.93,,,
431,3k,bloat,,11.56,4.49,,,
471,lcnl,blurb,,11.56,3.65,,,
1358,3k,corps,,11.56,2.5,0,0,1
2719,3k,gilt,,11.56,2.85,0,0,0
5168,lcnl,porn,,11.56,3.01,,,
5331,3k,purge,,11.56,3.68,,,
5742,3k,rum,4,11.56,3.35,0,2,1
6393,3k,slat,,11.56,4.05,,,
6297,lcnl,singe,,11.57,3.79,,,
7271,unl,swash,1,11.57,3.2,,,
1683,lcnl,deign,,11.58,3.68,,,
5129,3k,poll,1,11.58,3.83,0,0,1
5681,3k,rook,2,11.59,3.55,,,
5710,3k,rout,,11.59,2.58,,,
6879,3k,squall,,11.59,4.42,,,
786,lcnl,bung,,11.6,3.72,,,
8051,lcnl,vogue,,11.6,2.23,,,
6084,3k,sham,,11.603502,2.74,1,0,1
8214,3k,weld,,11.61,3.11,,,
2749,3k,gleam,,11.62,3.43,3,1,1
3165,3k,haze,,11.62,3.02,0,0,2
8081,lcnl,waft,,11.62,1.98,,,
1752,3k,dire,,11.63,2.67,,,
2932,3k,grid,,11.63,3.99,0,3,5
3814,lcnl,lair,4,11.63,3.67,,,
4308,3k,meld,,11.63,3.39,,,
2537,unl,fritz,24,11.635473,4.2,26,10,6
1456,lcnl,cress,,11.64,3.88,,,
1801,lcnl,don,3,11.64613,4.08,211,48,16
3977,unl,lieu,,11.64613,2.73,,,
6238,lcnl,shroud,2,11.65,3,,,
8523,3k,yearn,,11.65,3.34,,,
335,3k,bile,,11.67,2.93,0,0,0
1391,3k,coy,,11.67,2.89,,,
2394,lcnl,flub,,11.67,3.18,,,
5242,lcnl,primp,,11.67,2.4,,,
6377,lcnl,slag,,11.67,3.13,,,
7401,unl,tat,,11.67,4.03,,,
941,3k,chafe,,11.68,2.75,,,
3844,3k,lapse,,11.68,2.33,,,
268,3k,beech,1,11.69,3.14,0,0,1
6774,3k,spire,,11.69,4.59,,,
7972,3k,vale,2,11.69,3.47,,,
6777,3k,spite,2,11.699415,4.05,3,6,14
1583,3k,czar,,11.71,3,0,0,0
2449,lcnl,fop,,11.71,3.5,,,
637,3k,breach,,11.72,2.89,0,0,0
2630,lcnl,gape,,11.72,3.34,,,
4428,lcnl,mooch,,11.72,4.84,,,
6411,3k,sleet,,11.72,4.5,0,2,2
416,3k,blight,,11.73,2.89,0,0,0
5938,lcnl,scrawl,,11.73,2.81,,,
328,lcnl,biff,,11.7357,5.78,,,
756,3k,buff,,11.74,5.14,0,0,0
6725,lcnl,spay,,11.74,4.39,,,
8041,3k,vile,,11.74,3.87,,,
175,unl,bap,,11.75,3.39,,,
2615,3k,gait,,11.75,3.18,0,0,0
6288,lcnl,silt,,11.75,3.38,0,0,1
6595,lcnl,snoot,1,11.75,3.47,,,
6901,lcnl,squelch,5,11.75,3.99,,,
262,3k,beck,,11.7527,3.72,,,
2682,3k,gene,,11.7527,3.56,12,1,3
5864,lcnl,scat,2,11.76,4.02,,,
47,lcnl,alp,,11.77,3.83,,,
6161,3k,shill,,11.77,2.65,,,
6001,3k,sear,1,11.78,3.19,,,
7140,3k,strife,2,11.78,3.26,0,0,0
562,3k,bough,3,11.79,4.73,0,1,2
655,lcnl,breech,,11.79,3.39,0,0,0
1604,3k,dame,9,11.79,2.82,0,2,3
3625,3k,juke,,11.79,3.68,,,
3828,3k,lance,,11.79,3.94,0,0,2
6614,lcnl,snuff,2,11.79,4.54,0,0,0
2684,lcnl,gent,,11.8,3.36,,,
4437,lcnl,moor,1,11.8,2.46,0,0,1
8343,lcnl,wile,,11.8,4.42,,,
1581,3k,cyst,,11.81,2.59,,,
1988,lcnl,dupe,,11.81,2.07,,,
2655,3k,gaunt,,11.81,3.58,0,1,2
3851,3k,lark,3,11.82,3.78,,,
4820,lcnl,parch,,11.82,3.26,,,
6223,lcnl,shrew,,11.82,4.26,0,0,0
7899,3k,twain,,11.82,2.51,0,1,1
7925,3k,twinge,,11.82,2.88,,,
571,3k,bout,6,11.83,2.83,1,2,1
1169,3k,cleft,,11.83,2.64,0,0,0
4880,unl,pease,7,11.83,3.87,,,
5912,3k,scotch,2,11.83,4.73,0,0,0
6717,3k,sparse,,11.83,1.9,0,0,0
2815,3k,gob,,11.837956,4.5,,,
5238,lcnl,prig,,11.85,3.41,,,
2766,3k,glitch,,11.86,4.04,,,
3156,3k,haw,,11.86,4.52,,,
3555,lcnl,jibe,,11.86,2.54,,,
4963,unl,pied,,11.86,5.11,,,
3301,lcnl,hock,,11.87,3.2,,,
4703,lcnl,oaf,,11.87,3.68,,,
5991,unl,scythe,,11.87,2.8,,,
3537,3k,jeer,,11.88,2.75,,,
4635,3k,nix,,11.88,3.61,,,
4901,lcnl,peeve,,11.88,2.91,,,
5175,3k,posh,,11.88,3.55,,,
5497,lcnl,raze,,11.88,3.74,,,
6756,unl,spic,,11.88,4.41,,,
6867,lcnl,spurn,,11.88,3.77,,,
6090,3k,shank,1,11.89,3.16,,,
7900,unl,twang,,11.89,3.77,,,
6482,3k,slum,,11.9,3.87,0,0,0
1885,unl,drear,,11.92,2.75,,,
6162,3k,shim,,11.92,4.25,,,
7061,lcnl,stoke,,11.923212,3.82,,,
896,unl,carte,,11.93,3.22,,,
4204,lcnl,maim,,11.93,3.29,,,
4520,3k,muse,,11.94,3.36,,,
4955,lcnl,pi,,11.94,3,,,
6080,lcnl,shale,,11.94,3.17,0,0,1
7426,lcnl,teat,,11.94,2.99,,,
2983,3k,grope,,11.95,2.41,,,
3593,lcnl,joist,,11.95,6.11,,,
796,3k,burl,,11.96584,6.07,,,
5067,3k,plight,,11.97,3.16,0,0,0
5732,3k,rue,,11.976497,3.79,0,0,0
141,unl,bairn,,12,2,,,
3238,unl,het,1,12,3.32,,,
4327,unl,mete,,12,3.93,,,
4411,lcnl,moil,,12,,,,
4917,unl,pent,,12,2.78,,,
5026,lcnl,plaint,,12,3.84,,,
5058,3k,pleat,1,12,3.33,,,
5109,lcnl,ply,,12,3.41,,,
5113,lcnl,pock,,12,3.53,,,
5593,3k,rift,,12,2.95,0,0,0
5817,unl,sate,,12,3.36,,,
7933,lcnl,twit,,12,3.77,,,
8059,lcnl,vole,,12,3.16,,,
2885,3k,grant,1,12.008468,5.13,10,3,5
6970,3k,stark,,12.008468,3.79,0,0,1
1181,unl,client,,12.05,3.3,0,0,0
2634,3k,garb,,12.05,3.57,0,0,0
5296,3k,pub,,12.05,3.84,,,
1374,3k,coup,,12.06,3.47,0,0,0
2720,3k,gin,,12.06,3.46,0,0,1
2872,3k,grail,,12.06,4.84,,,
4972,3k,pike,,12.06,3.11,2,4,3
5275,3k,prose,,12.06,3.82,0,0,0
6702,3k,span,,12.06,3.47,2,0,0
1860,3k,drake,6,12.07,4.12,0,2,2
3882,3k,laze,,12.07,4.51,,,
4380,3k,mirth,,12.07,3.47,,,
3790,unl,kung,,12.1,3.6,0,0,0
5375,lcnl,quash,,12.1,4.09,,,
6610,lcnl,snub,,12.1,3.64,,,
51,lcnl,amp,,12.11,2.42,,,
989,3k,chaw,,12.11,5.71,,,
1528,3k,crux,,12.11,3.68,,,
5287,lcnl,prude,,12.11,2.54,,,
7906,3k,tweed,,12.11,4.55,0,0,0
628,unl,braw,,12.12,4.29,,,
2126,3k,farce,,12.12,2.99,,,
3642,3k,kale,,12.12,4.86,,,
1640,3k,daunt,,12.13,2.36,,,
538,unl,boor,,12.14,3.92,,,
3477,3k,ire,,12.14,3.55,,,
6229,lcnl,shrift,,12.14,2.73,,,
7862,3k,tsar,,12.14,2.54,0,0,0
172,unl,banns,,12.15,3.21,,,
2297,3k,flank,,12.15,3.56,1,0,0
1149,3k,clause,,12.16,3.52,0,0,0
5851,3k,scant,,12.16,4.07,0,0,0
2457,3k,fore,,12.17,3.99,0,0,0
4641,3k,node,,12.17,4.36,,,
4648,unl,nom,,12.17,6.41,,,
5390,3k,queue,,12.17,3.38,,,
5753,3k,ruse,,12.17,3.17,,,
7320,lcnl,swoon,1,12.17,2.33,,,
794,unl,burg,,12.18,2.56,,,
2282,3k,flail,,12.19,3.45,,,
3958,3k,lewd,1,12.19,2.79,,,
4055,3k,lode,,12.2,4.77,,,
2501,unl,fraught,,12.22,3.02,,,
4163,3k,lust,,12.22,2.76,,,
7613,lcnl,tier,,12.22,3.69,,,
8320,3k,whore,1,12.22,3.35,,,
8356,lcnl,winch,,12.22,3.21,,,
260,3k,beau,,12.232265,3.32,,,
4509,lcnl,mull,,12.24,2.73,,,
2586,lcnl,furl,,12.25,4.23,,,
4226,lcnl,mange,,12.25,3.64,,,
7594,3k,thwack,,12.25,3.91,,,
1596,lcnl,daft,,12.26,4.49,,,
2603,lcnl,gaff,,12.27,3.61,,,
4802,3k,pall,,12.27,3.93,,,
6859,unl,spry,1,12.27,2.45,,,
8388,unl,wok,,12.27,4.57,,,
3563,lcnl,jilt,,12.28,3.12,,,
4228,unl,manned,,12.28,3.72,0,0,0
6267,3k,siege,2,12.28,3.01,0,0,0
4620,3k,nil,,12.28555,3.73,,,
7550,3k,thrice,,12.28555,4.59,,,
2317,lcnl,flay,,12.29,3.64,,,
3716,lcnl,kip,,12.3,3.47,72,9,0
3741,lcnl,knave,3,12.3,4.08,,,
3498,3k,jag,,12.317521,3.34,,,
1024,3k,chide,,12.33,2.99,,,
2257,lcnl,firth,,12.33,5.2,,,
5490,3k,rave,,12.33,2.74,,,
5677,unl,rood,,12.33,3.72,,,
5701,3k,rouge,,12.33,3.97,,,
6379,lcnl,slake,,12.33,4.58,,,
7021,unl,steppe,,12.33,2.64,0,0,0
8160,3k,watt,,12.338835,4.01,0,0,0
5716,3k,rove,,12.35,3.22,,,
6929,3k,stag,2,12.35,2.98,3,0,0
2964,3k,grist,,12.36,3.75,,,
2996,lcnl,grout,,12.36,4.17,,,
4559,lcnl,nark,,12.36,2.87,,,
6268,3k,sieve,3,12.36,2.98,0,0,0
1621,3k,dank,2,12.37,4.3,,,
2421,lcnl,fob,,12.38,3.86,,,
5133,3k,pomp,,12.38,3.93,,,
5756,lcnl,rusk,,12.38,4.24,,,
8264,lcnl,whet,,12.38,3.78,,,
2030,unl,eaves,,12.4,4.66,0,0,1
2404,lcnl,flume,,12.4,3.85,,,
7878,lcnl,tulle,,12.4,4.4,,,
2275,unl,fjord,,12.41,4.5,,,
3455,lcnl,id,1,12.41,4.05,0,0,0
7525,3k,thong,,12.41,3.65,,,
1201,lcnl,clique,,12.42,2.32,,,
2714,lcnl,gild,,12.42,3.66,,,
3243,3k,hex,,12.42,4.02,,,
7600,lcnl,thyme,,12.42,5.21,,,
2752,3k,glean,,12.43,4.67,,,
4742,unl,op,,12.43,2.24,,,
7757,unl,traipse,,12.43,2.9,,,
2620,3k,gall,1,12.44,3.45,,,
3613,3k,jowl,,12.44,3.65,,,
2316,3k,flax,1,12.445405,4.36,0,2,3
2764,3k,glint,,12.46,2.47,0,1,1
4189,lcnl,mace,,12.466719,4.7,,,
1729,3k,dike,,12.47,2.94,0,6,5
8603,3k,zinc,1,12.47,3.96,0,0,1
5889,lcnl,scoff,,12.477376,3.28,,,
5403,unl,quin,,12.488033,2.46,,,
65,3k,apt,1,12.5,4.18,0,0,1
1886,lcnl,dredge,,12.5,2.5,,,
2057,lcnl,ell,1,12.5,5.93,,,
3987,3k,lilt,,12.5,2.88,,,
5084,lcnl,ploy,,12.5,2.46,,,
5406,lcnl,quint,,12.5,4.48,,,
7474,unl,thane,,12.5,3.54,,,
7643,unl,tinned,,12.5,4.37,,,
7795,unl,trice,,12.5,3.13,,,
8034,3k,vice,,12.5,2.79,0,0,1
740,3k,brunt,,12.52,3.17,,,
336,3k,bilge,,12.53,4,,,
1869,3k,draught,,12.53,4.58,0,0,0
4136,3k,lug,,12.53,4.08,,,
6328,3k,skeet,,12.53,3.62,,,
7733,3k,tout,,12.53,3.72,,,
1047,unl,chintz,,12.54,2.88,,,
4565,unl,nave,,12.54,4.22,,,
8042,lcnl,vim,1,12.54,3.48,,,
8512,3k,yaw,,12.54,4.75,,,
1168,lcnl,clef,,12.56,3.55,,,
1838,3k,douse,,12.56,2.89,,,
2552,3k,froth,,12.56,3.24,,,
3462,lcnl,ilk,,12.56,5.25,,,
4101,3k,lore,,12.56,3.97,,,
4230,3k,manse,,12.56,4.56,,,
5282,3k,prow,1,12.56,3.41,,,
3150,lcnl,haunch,,12.57,4.3,,,
5264,3k,prone,,12.58,3.79,0,0,0
5358,lcnl,quad,,12.58,4.49,,,
5364,3k,quaint,,12.58,3.29,0,0,0
5001,lcnl,pique,,12.59,2.83,,,
4407,lcnl,mod,,12.6,3.72,,,
7597,3k,thwart,,12.61,3.26,,,
1427,unl,craw,,12.62,2.72,,,
4743,unl,opt,,12.62,3.5,,,
4849,3k,paunch,,12.62,4.13,,,
7812,3k,tripe,1,12.62,3.22,,,
8101,3k,waive,,12.63,3.27,,,
6452,lcnl,slog,,12.64,5.93,,,
8460,3k,wrest,,12.64,3.5,,,
2294,unl,flan,,12.65,4.2,,,
4130,unl,lube,,12.65,4.65,,,
4666,lcnl,nosh,,12.65,3.57,,,
5482,3k,rasp,,12.65,4.95,,,
2207,unl,fief,,12.67,2.42,,,
2476,lcnl,fount,,12.67,4.47,,,
4169,3k,lye,,12.67,3.96,0,0,0
5368,lcnl,qualm,,12.67,4.58,,,
6361,lcnl,skive,,12.67,4.5,,,
6496,lcnl,slut,,12.67,2.99,,,
8538,3k,yen,,12.68,4.58,8,3,0
678,unl,brie,,12.69,4.24,,,
1574,3k,cusp,,12.69,3.07,,,
2792,unl,glyph,,12.69,3.01,,,
3239,lcnl,hew,,12.69,4.17,,,
6985,3k,stave,,12.69,3.14,,,
7844,lcnl,trudge,1,12.69,2.63,,,
4076,lcnl,loo,,12.693278,6.86,,,
4757,3k,oust,,12.71,3.35,,,
5508,3k,ream,,12.71,4.58,,,
6663,3k,sop,,12.71,4.55,,,
3326,3k,hone,,12.72,3.86,,,
2175,3k,feint,,12.73,2.72,,,
3607,unl,joule,,12.73,2.72,,,
4075,unl,longue,,12.73,3.69,,,
3132,3k,hash,1,12.74,4.43,,,
6541,lcnl,smut,,12.74,3,,,
64,unl,apse,,12.743801,3.71,,,
5408,lcnl,quip,,12.75,3.47,,,
6014,lcnl,sedge,,12.75,4.11,,,
7572,unl,throve,,12.75,2.22,,,
8035,3k,vie,,12.75,3.08,,,
8090,lcnl,waif,,12.77,4.46,,,
4979,3k,pimp,,12.78,2.56,,,
1502,lcnl,croup,,12.79,3.36,,,
7165,lcnl,strop,,12.8,3.03,,,
2490,lcnl,franc,,12.81,3.6,,,
6136,3k,sheik,,12.8184,3.61,,,
682,3k,brig,,12.82,3.84,,,
3241,unl,hewn,,12.82,4.71,,,
3954,3k,letch,,12.82,3.54,,,
5924,lcnl,scow,,12.82,3.22,,,
6760,unl,spiel,,12.82,3.63,,,
8225,lcnl,wend,,12.82,3.79,,,
2723,3k,gird,,12.83,4.13,,,
4049,lcnl,loch,,12.83,3.93,0,3,4
5591,lcnl,rife,,12.83,3.68,,,
5708,3k,rouse,,12.84,2.89,0,0,0
1337,lcnl,coot,,12.85,3.36,,,
3865,3k,lathe,,12.85,3.87,,,
4829,lcnl,parse,,12.85,4.2,,,
180,3k,bard,,12.86,3.03,0,0,2
6819,lcnl,spoor,,12.86,1.77,,,
8256,unl,whelk,,12.86,4.34,,,
2788,lcnl,glut,,12.87,2.72,,,
6875,lcnl,squab,,12.87,3.27,,,
2844,lcnl,gorse,2,12.88,4.12,,,
3203,lcnl,heft,,12.88,3.6,,,
7668,3k,tog,,12.88,4.05,,,
8574,lcnl,yowl,1,12.88,3.72,,,
7428,3k,tech,,12.9,4.57,,,
5880,3k,schnook,,12.91,3.42,,,
401,3k,bleat,,12.92,5.14,,,
3509,lcnl,jamb,,12.92,4.6,,,
5549,3k,rend,,12.92,4.17,,,
8480,unl,wroth,,12.92,2.39,,,
153,lcnl,balk,,12.93,4.5,,,
3553,lcnl,jib,,12.93,4.2,,,
4881,3k,peat,,12.93,3.38,0,0,0
7568,3k,throng,,12.93,2.69,0,0,0
8220,lcnl,welsh,,12.93,3.13,0,1,1
8437,3k,wrack,,12.93,3.05,,,
535,3k,boon,1,12.94,4.12,,,
3028,3k,guild,,12.94,2.95,0,0,0
3220,lcnl,hemp,1,12.94,3.35,0,0,0
5010,3k,pith,,12.94,4.54,,,
6735,unl,specs,1,12.94,4.3,,,
3235,unl,hertz,,12.95,4.2,,,
7250,lcnl,swag,,12.95,4.1,,,
1375,3k,coupe,3,13,4.04,,,
1787,unl,doge,,13,5.7,,,
1977,3k,dun,2,13,2.92,,,
2973,lcnl,grog,,13,4.94,,,
2995,3k,grouse,,13,3.56,0,0,0
3868,lcnl,laud,,13,5.36,,,
4001,lcnl,ling,2,13,5,24,5,3
4818,3k,pap,2,13,4.69,1,2,3
5027,unl,plait,,13,1.41,,,
5639,lcnl,roan,,13,3.91,,,
5963,lcnl,scrip,,13,4.47,,,
6175,lcnl,shirk,,13,2.42,,,
7707,unl,toque,,13,4.8,,,
7817,3k,trite,,13,2.8,,,
7909,lcnl,tweet,1,13.05,7.64,,,
2071,3k,err,,13.06,2.77,,,
3333,3k,hooch,,13.06,4.86,,,
4364,lcnl,minced,,13.06,3.58,,,
5207,lcnl,prawn,,13.06,4.94,,,
7048,3k,stint,,13.06,2.98,,,
8439,lcnl,wraith,,13.06,3.07,,,
911,3k,caste,,13.07,2.97,0,0,0
6183,3k,shoal,,13.07,3.45,,,
1910,unl,droll,,13.08,3.35,,,
2432,3k,foist,,13.08,4.03,,,
4190,unl,mach,,13.08,3.59,,,
986,lcnl,chaste,,13.11,4.04,,,
4119,lcnl,lout,,13.11,5.42,,,
56,3k,angst,,13.12,2.92,,,
382,3k,blanch,,13.12,3.24,,,
907,3k,cask,,13.12,5.4,,,
3034,3k,guise,,13.12,3.4,,,
7538,lcnl,thrall,,13.12,3.92,,,
8591,3k,zeal,,13.12,3.98,0,0,0
1862,3k,dram,,13.13,4.31,,,
5394,unl,quiche,,13.13,4.29,,,
1837,3k,dour,,13.14,3.01,,,
2809,3k,goad,,13.14,4.82,,,
2676,lcnl,geld,,13.15,3.91,,,
2650,lcnl,gaud,,13.17,2.56,,,
3637,3k,jute,,13.17,3.54,,,
4578,lcnl,neb,,13.17,5.19,,,
2681,lcnl,gen,,13.18,4.14,,,
6720,3k,spate,,13.19,2.97,,,
3134,3k,hasp,,13.2,3.39,,,
6341,3k,skiff,,13.2,5.07,,,
7392,lcnl,tarn,,13.2,2.74,,,
7680,3k,tome,,13.2,2.18,,,
7335,lcnl,sync,,13.22,4.12,,,
5216,lcnl,preen,,13.23,4.25,,,
2147,unl,faux,,13.25,3.67,,,
3030,3k,guile,,13.25,2.25,,,
7577,lcnl,thrum,,13.25,4.23,,,
7834,3k,troupe,,13.25,3.36,,,
2656,unl,gauss,,13.27,4.41,,,
6030,unl,seethe,,13.28,2.14,,,
1109,3k,cite,,13.29,3.46,0,0,0
1443,3k,creche,,13.29,3.9,,,
6362,3k,skulk,,13.29,3.12,,,
6417,3k,sleight,,13.29,3.95,,,
7713,3k,torque,,13.29,3.96,0,0,0
2646,lcnl,gat,,13.3,4.14,,,
1165,lcnl,cleave,,13.31,3.59,,,
6788,3k,splice,,13.32,3.28,,,
953,3k,chaise,,13.33,2.74,,,
1491,3k,croon,,13.33,3.39,,,
2704,3k,gibe,,13.33,2.83,,,
7432,lcnl,teem,,13.33,4.08,,,
3837,unl,lank,,13.36,4.27,,,
4944,lcnl,phi,,13.36,3.46,,,
8322,3k,whorl,,13.36,3.67,,,
7274,3k,swath,,13.38,4.33,,,
1833,unl,douche,,13.39,2.4,,,
6012,3k,sect,,13.39,2.5,,,
2759,3k,glib,,13.4,3.72,,,
7852,lcnl,truss,,13.4,2.69,,,
8483,3k,wry,,13.4,3.96,,,
1570,3k,curt,,13.41,3.36,0,6,3
3665,3k,keg,,13.41,3.69,0,1,1
4842,3k,pate,,13.42,4.25,,,
4182,lcnl,lyre,,13.47,3.5,0,0,0
1888,unl,dregs,,13.479134,4.87,,,
1012,unl,chert,,13.5,2.12,,,
2051,unl,eke,,13.5,4.31,,,
2971,3k,groat,4,13.5,0.58,,,
6962,lcnl,staph,,13.5,3.59,,,
7055,lcnl,stoat,,13.5,4.17,,,
1386,3k,cowl,,13.53,4.62,,,
6254,3k,shunt,,13.53,4.06,,,
8123,3k,wane,,13.53,3.78,,,
324,3k,bide,,13.56,3.29,,,
2287,lcnl,flak,,13.56,4.77,,,
6692,3k,soy,,13.56,5.28,,,
832,unl,byte,,13.57,5.5,,,
5383,3k,quell,,13.58,2.64,,,
6701,lcnl,spam,,13.58,5.03,,,
605,lcnl,braise,,13.607018,4.77,,,
5873,lcnl,schist,,13.62,4.53,,,
6514,3k,smelt,,13.638989,5.01,0,0,0
2527,3k,frieze,,13.64,3.63,,,
3847,lcnl,larch,,13.64,2.01,,,
6957,3k,stanch,,13.64,3.2,,,
7771,unl,trawl,,13.64,3.75,,,
2856,3k,gout,,13.65,4.51,,,
1188,lcnl,clime,,13.67,5.08,,,
2009,3k,dyke,,13.67,2.91,,,
7747,3k,tract,,13.67,3.36,0,0,0
1421,3k,crass,1,13.69,2.32,,,
4510,unl,mulled,,13.69,3.42,,,
6294,3k,sine,,13.69,1.45,,,
5557,unl,ret,,13.7,4.69,,,
4419,3k,moll,,13.702931,7.35,,,
2182,unl,femme,,13.71,3.04,,,
2144,lcnl,faun,,13.72,4.69,,,
6672,unl,sough,,13.724245,4.04,,,
1551,lcnl,cunt,,13.74,2.51,,,
2326,lcnl,fledge,,13.77,3.42,,,
1657,3k,dean,1,13.77753,3.78,40,1,6
228,unl,baud,,13.78,3.93,,,
4128,lcnl,lox,,13.79,3.33,,,
2870,3k,graft,,13.8,3.34,,,
606,unl,braised,,13.83,4.42,,,
6240,unl,shrove,,13.83,3.66,,,
2591,unl,furze,,13.86,4.95,,,
4451,unl,mores,,13.86,2.21,,,
337,lcnl,bilk,,13.88,2.36,,,
441,3k,bloke,,13.88,4.69,,,
18,3k,aft,,13.8841,3.72,0,0,0
4283,3k,maw,,13.91,4.41,,,
6669,lcnl,sot,,13.92,4.19,,,
7226,lcnl,sump,,13.92,4.73,,,
8095,unl,wain,,13.92,3.43,,,
2172,lcnl,feign,,13.93,3.35,,,
4378,lcnl,mire,2,13.94,4.89,,,
7802,3k,trig,,13.94,2.21,,,
355,lcnl,bisque,,14,3.85,,,
972,unl,chard,,14,3.42,,,
1687,unl,delft,,14,5.87,,,
3296,3k,hob,,14,5.15,,,
3709,unl,kine,,14,4.95,,,
4245,lcnl,marl,,14,5.77,,,
4680,unl,nu,,14,6.93,,,
4723,lcnl,ohm,,14,4.35,,,
5021,unl,plaice,,14,4.24,,,
5404,3k,quince,,14,4.83,,,
7098,3k,strafe,,14,6.03,,,
7302,lcnl,swill,,14,2.48,,,
7547,lcnl,thresh,,14,3.82,,,
7565,3k,throes,,14,3.63,,,
8595,lcnl,zee,,14,4.53,,,
4609,3k,niche,,14.06,4.01,0,0,0
5919,3k,scourge,,14.06,2.51,,,
1101,unl,churl,,14.07,2.92,,,
5352,3k,pyre,,14.07,4.32,,,
8262,3k,whence,,14.118554,4.61,0,0,0
4459,lcnl,mosque,,14.12,5.27,0,0,0
6903,lcnl,squib,,14.12,5.19,,,
6122,lcnl,sheathe,,14.13,3.07,,,
522,3k,bong,,14.16,5.07,,,
1753,3k,dirge,,14.17,3.07,,,
2204,3k,fiche,,14.17,3.56,,,
2366,3k,floe,,14.17,4.11,,,
4650,3k,nonce,,14.17,3.6,,,
5139,lcnl,pone,,14.18,3.09,,,
5424,unl,quoth,1,14.18,4.29,,,
3689,unl,khan,,14.2,4.52,5,2,0
5333,unl,purl,,14.2,2.49,,,
690,lcnl,brine,,14.25,4.74,0,0,1
1592,lcnl,dace,,14.25,4.03,,,
4444,3k,moot,,14.25,3.26,,,
7827,lcnl,troth,,14.25,5.07,,,
1662,3k,dearth,,14.27,3.85,,,
3456,lcnl,ides,,14.27,3.31,,,
7014,lcnl,stein,,14.321037,4.62,,,
6481,3k,sluice,,14.36,3.64,,,
1824,unl,doss,,14.38,2.67,,,
8057,lcnl,voile,,14.38,2.07,,,
3261,3k,hilt,,14.4,4.47,,,
8029,3k,vex,,14.4,2.8,,,
7838,lcnl,trove,,14.45,4.41,,,
2193,3k,fete,,14.46,3.91,,,
408,unl,blench,,14.5,0.71,,,
1241,lcnl,cloy,,14.5,4.17,,,
1784,lcnl,doff,,14.5,4.9,,,
2386,lcnl,flout,,14.5,5.13,,,
2412,3k,flux,,14.5,3.31,0,0,0
5044,unl,plat,,14.5,5.42,,,
7460,lcnl,tern,,14.5,2.83,,,
3609,unl,jour,,14.53,4.22,,,
3864,3k,lath,,14.55,3.45,,,
4358,lcnl,milt,,14.56,2.3,,,
4949,lcnl,phlox,,14.57,6.16,,,
1555,3k,cur,,14.6,5.97,,,
1877,unl,dray,,14.6,4.1,,,
3973,lcnl,liege,,14.64,4.63,,,
6471,3k,slough,,14.651404,5.07,0,0,2
5479,3k,rapt,,14.69,2.66,,,
5377,3k,quay,,14.7,2.71,,,
2028,unl,eau,,14.71,3.4,,,
2988,lcnl,grot,,14.73,2.41,,,
7409,unl,taw,,14.75,3.4,,,
743,unl,brusque,,14.77,2.8,,,
8175,lcnl,weal,,14.8,2.86,,,
5411,lcnl,quire,,14.9,2.18,,,
8176,unl,weald,,14.9,4.91,,,
3522,lcnl,jaunt,,14.94,4.23,,,
2575,unl,fugue,,15,4.31,,,
2694,lcnl,ghat,,15,3.46,,,
4173,3k,lymph,,15,3.25,0,0,0
5715,unl,roux,,15,5.62,,,
7270,unl,swart,,15,3.96,,,
7414,3k,teak,,15,4.2,,,
837,3k,cache,,15.05,2.68,,,
7977,3k,vamp,,15.06,2.17,,,
2496,3k,frappe,,15.12,4.06,,,
3068,unl,gyre,,15.12,3.98,,,
5298,lcnl,puce,,15.14,4.56,,,
8469,3k,writ,,15.19,5.22,,,
840,unl,cadge,,15.2,2.39,,,
347,3k,binge,,15.22,4.05,,,
8391,unl,wold,,15.25,8.06,,,
847,unl,cairn,,15.27,4.96,,,
3751,lcnl,knell,,15.33,3.45,,,
8298,lcnl,whist,,15.33,5.23,,,
785,unl,bund,,15.36,4.34,,,
7245,3k,svelte,,15.36,3.32,,,
5660,3k,roe,,15.4,4.01,,,
7903,lcnl,twat,,15.44,2.71,,,
2295,3k,flange,,15.47,3.72,,,
931,lcnl,cede,,15.5,3.17,,,
2649,3k,gauche,,15.5,2.54,,,
4135,lcnl,luff,,15.5,3.11,,,
4572,lcnl,neap,,15.5,0.71,,,
5886,unl,schwa,,15.5,3.93,,,
6783,lcnl,splay,,15.5,4.62,,,
7531,unl,thorp,,15.5,2.08,,,
4939,3k,phage,,15.57,5.38,,,
5060,unl,plebs,,15.57,2.88,,,
2498,unl,frau,,15.58,3.42,,,
