word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale
digs,7,1.945910149,7.877003467
direction,7,1.945910149,7.877003467
disturb,7,1.945910149,7.877003467
driving,7,1.945910149,7.877003467
drop,7,1.945910149,7.877003467
emma,7,1.945910149,7.877003467
ended,7,1.945910149,7.877003467
enjoy,7,1.945910149,7.877003467
expect,7,1.945910149,7.877003467
extremely,7,1.945910149,7.877003467
farther,7,1.945910149,7.877003467
feathers,7,1.945910149,7.877003467
fishing,7,1.945910149,7.877003467
flapped,7,1.945910149,7.877003467
fred,7,1.945910149,7.877003467
further,7,1.945910149,7.877003467
gander,7,1.945910149,7.877003467
gas,7,1.945910149,7.877003467
gathered,7,1.945910149,7.877003467
gentlemen,7,1.945910149,7.877003467
giggled,7,1.945910149,7.877003467
giving,7,1.945910149,7.877003467
gloria,7,1.945910149,7.877003467
gloves,7,1.945910149,7.877003467
grand,7,1.945910149,7.877003467
gravel,7,1.945910149,7.877003467
growl,7,1.945910149,7.877003467
gun,7,1.945910149,7.877003467
handy,7,1.945910149,7.877003467
hasn't,7,1.945910149,7.877003467
hearts,7,1.945910149,7.877003467
hens,7,1.945910149,7.877003467
hester,7,1.945910149,7.877003467
hiss,7,1.945910149,7.877003467
hog,7,1.945910149,7.877003467
honk,7,1.945910149,7.877003467
hoped,7,1.945910149,7.877003467
hoping,7,1.945910149,7.877003467
hump,7,1.945910149,7.877003467
ickle,7,1.945910149,7.877003467
inch,7,1.945910149,7.877003467
introduced,7,1.945910149,7.877003467
judy,7,1.945910149,7.877003467
junior,7,1.945910149,7.877003467
kill,7,1.945910149,7.877003467
kitty,7,1.945910149,7.877003467
knit,7,1.945910149,7.877003467
lakes,7,1.945910149,7.877003467
larger,7,1.945910149,7.877003467
laughter,7,1.945910149,7.877003467
leap,7,1.945910149,7.877003467
likely,7,1.945910149,7.877003467
lizzy,7,1.945910149,7.877003467
llama's,7,1.945910149,7.877003467
locky,7,1.945910149,7.877003467
longed,7,1.945910149,7.877003467
loudly,7,1.945910149,7.877003467
lupines,7,1.945910149,7.877003467
madeline,7,1.945910149,7.877003467
magical,7,1.945910149,7.877003467
mare,7,1.945910149,7.877003467
mars,7,1.945910149,7.877003467
meanwhile,7,1.945910149,7.877003467
mend,7,1.945910149,7.877003467
merriweather's,7,1.945910149,7.877003467
michael,7,1.945910149,7.877003467
missed,7,1.945910149,7.877003467
mistake,7,1.945910149,7.877003467
mixer,7,1.945910149,7.877003467
mule,7,1.945910149,7.877003467
mungry,7,1.945910149,7.877003467
murmured,7,1.945910149,7.877003467
neigh,7,1.945910149,7.877003467
neighbors,7,1.945910149,7.877003467
nicely,7,1.945910149,7.877003467
nothin,7,1.945910149,7.877003467
ok,7,1.945910149,7.877003467
oven,7,1.945910149,7.877003467
pardon,7,1.945910149,7.877003467
peacock,7,1.945910149,7.877003467
pease,7,1.945910149,7.877003467
peddler,7,1.945910149,7.877003467
pencil,7,1.945910149,7.877003467
pillow,7,1.945910149,7.877003467
pinkalicious,7,1.945910149,7.877003467
pipe,7,1.945910149,7.877003467
plastic,7,1.945910149,7.877003467
plates,7,1.945910149,7.877003467
polly,7,1.945910149,7.877003467
pookie,7,1.945910149,7.877003467
possibly,7,1.945910149,7.877003467
poured,7,1.945910149,7.877003467
powder,7,1.945910149,7.877003467
practice,7,1.945910149,7.877003467
press,7,1.945910149,7.877003467
pretended,7,1.945910149,7.877003467
prettiest,7,1.945910149,7.877003467
puts,7,1.945910149,7.877003467
rabbit's,7,1.945910149,7.877003467
ram,7,1.945910149,7.877003467
rats,7,1.945910149,7.877003467
recess,7,1.945910149,7.877003467
remind,7,1.945910149,7.877003467
resting,7,1.945910149,7.877003467
return,7,1.945910149,7.877003467
roar,7,1.945910149,7.877003467
roaring,7,1.945910149,7.877003467
roars,7,1.945910149,7.877003467
roller,7,1.945910149,7.877003467
sailing,7,1.945910149,7.877003467
scarcely,7,1.945910149,7.877003467
scary,7,1.945910149,7.877003467
several,7,1.945910149,7.877003467
shoot,7,1.945910149,7.877003467
shorts,7,1.945910149,7.877003467
shoulder,7,1.945910149,7.877003467
sister's,7,1.945910149,7.877003467
size,7,1.945910149,7.877003467
skin,7,1.945910149,7.877003467
skipperdee,7,1.945910149,7.877003467
slipped,7,1.945910149,7.877003467
sneaky,7,1.945910149,7.877003467
snowman,7,1.945910149,7.877003467
sons,7,1.945910149,7.877003467
speech,7,1.945910149,7.877003467
speed,7,1.945910149,7.877003467
spell,7,1.945910149,7.877003467
spotted,7,1.945910149,7.877003467
squeak,7,1.945910149,7.877003467
steal,7,1.945910149,7.877003467
steel,7,1.945910149,7.877003467
stocking,7,1.945910149,7.877003467
stopping,7,1.945910149,7.877003467
strangest,7,1.945910149,7.877003467
struck,7,1.945910149,7.877003467
stump,7,1.945910149,7.877003467
suppose,7,1.945910149,7.877003467
sweaters,7,1.945910149,7.877003467
tap,7,1.945910149,7.877003467
tasty,7,1.945910149,7.877003467
thud,7,1.945910149,7.877003467
thumbs,7,1.945910149,7.877003467
tiger,7,1.945910149,7.877003467
tow,7,1.945910149,7.877003467
tray,7,1.945910149,7.877003467
triangles,7,1.945910149,7.877003467
trixie,7,1.945910149,7.877003467
underground,7,1.945910149,7.877003467
unhappy,7,1.945910149,7.877003467
using,7,1.945910149,7.877003467
vet,7,1.945910149,7.877003467
village,7,1.945910149,7.877003467
wagon,7,1.945910149,7.877003467
waits,7,1.945910149,7.877003467
wave,7,1.945910149,7.877003467
weenie,7,1.945910149,7.877003467
witch,7,1.945910149,7.877003467
wondering,7,1.945910149,7.877003467
york,7,1.945910149,7.877003467
11,6,1.791759469,8.045182537
9,6,1.791759469,8.045182537
adventure,6,1.791759469,8.045182537
airplanes,6,1.791759469,8.045182537
american,6,1.791759469,8.045182537
announced,6,1.791759469,8.045182537
antique,6,1.791759469,8.045182537
anxious,6,1.791759469,8.045182537
apart,6,1.791759469,8.045182537
arf,6,1.791759469,8.045182537
axe,6,1.791759469,8.045182537
ba,6,1.791759469,8.045182537
baa,6,1.791759469,8.045182537
backyard,6,1.791759469,8.045182537
banged,6,1.791759469,8.045182537
bars,6,1.791759469,8.045182537
bean,6,1.791759469,8.045182537
beds,6,1.791759469,8.045182537
bessy,6,1.791759469,8.045182537
bicycle,6,1.791759469,8.045182537
bikes,6,1.791759469,8.045182537
bing's,6,1.791759469,8.045182537
blade,6,1.791759469,8.045182537
blind,6,1.791759469,8.045182537
bored,6,1.791759469,8.045182537
bout,6,1.791759469,8.045182537
bug,6,1.791759469,8.045182537
buildings,6,1.791759469,8.045182537
cakes,6,1.791759469,8.045182537
california,6,1.791759469,8.045182537
camel,6,1.791759469,8.045182537
carrying,6,1.791759469,8.045182537
cereal,6,1.791759469,8.045182537
charley,6,1.791759469,8.045182537
cheering,6,1.791759469,8.045182537
chewandswallow,6,1.791759469,8.045182537
chief,6,1.791759469,8.045182537
childhood,6,1.791759469,8.045182537
choice,6,1.791759469,8.045182537
clavel,6,1.791759469,8.045182537
concertina,6,1.791759469,8.045182537
cottage,6,1.791759469,8.045182537
crawl,6,1.791759469,8.045182537
creep,6,1.791759469,8.045182537
cub,6,1.791759469,8.045182537
cute,6,1.791759469,8.045182537
dancer,6,1.791759469,8.045182537
deal,6,1.791759469,8.045182537
decker,6,1.791759469,8.045182537
declared,6,1.791759469,8.045182537
dee,6,1.791759469,8.045182537
deer,6,1.791759469,8.045182537
delighted,6,1.791759469,8.045182537
delivery,6,1.791759469,8.045182537
dessert,6,1.791759469,8.045182537
dickory,6,1.791759469,8.045182537
disappear,6,1.791759469,8.045182537
dollar,6,1.791759469,8.045182537
dong,6,1.791759469,8.045182537
dozen,6,1.791759469,8.045182537
dozing,6,1.791759469,8.045182537
drake,6,1.791759469,8.045182537
drank,6,1.791759469,8.045182537
drapes,6,1.791759469,8.045182537
drawing,6,1.791759469,8.045182537
dreadful,6,1.791759469,8.045182537
dwell,6,1.791759469,8.045182537
eagle,6,1.791759469,8.045182537
elmo's,6,1.791759469,8.045182537
elves,6,1.791759469,8.045182537
empties,6,1.791759469,8.045182537
faint,6,1.791759469,8.045182537
fairy,6,1.791759469,8.045182537
fan,6,1.791759469,8.045182537
fault,6,1.791759469,8.045182537
fireman,6,1.791759469,8.045182537
firemen,6,1.791759469,8.045182537
flag,6,1.791759469,8.045182537
flea,6,1.791759469,8.045182537
flies,6,1.791759469,8.045182537
flip,6,1.791759469,8.045182537
forlorn,6,1.791759469,8.045182537
fourth,6,1.791759469,8.045182537
france,6,1.791759469,8.045182537
frisbee,6,1.791759469,8.045182537
frosty,6,1.791759469,8.045182537
gather,6,1.791759469,8.045182537
gazed,6,1.791759469,8.045182537
ghost,6,1.791759469,8.045182537
giraffe,6,1.791759469,8.045182537
goldilicious,6,1.791759469,8.045182537
grumbled,6,1.791759469,8.045182537
grumpy,6,1.791759469,8.045182537
gum,6,1.791759469,8.045182537
hairy,6,1.791759469,8.045182537
hatt,6,1.791759469,8.045182537
heigh,6,1.791759469,8.045182537
hiding,6,1.791759469,8.045182537
homework,6,1.791759469,8.045182537
honorable,6,1.791759469,8.045182537
hoooo,6,1.791759469,8.045182537
hornpipe,6,1.791759469,8.045182537
hugs,6,1.791759469,8.045182537
icy,6,1.791759469,8.045182537
ing,6,1.791759469,8.045182537
instant,6,1.791759469,8.045182537
iron,6,1.791759469,8.045182537
jealous,6,1.791759469,8.045182537
jeep,6,1.791759469,8.045182537
jerry,6,1.791759469,8.045182537
jill,6,1.791759469,8.045182537
k,6,1.791759469,8.045182537
keeps,6,1.791759469,8.045182537
ketchup,6,1.791759469,8.045182537
kindergarten,6,1.791759469,8.045182537
knife,6,1.791759469,8.045182537
lambs,6,1.791759469,8.045182537
lap,6,1.791759469,8.045182537
lessmore,6,1.791759469,8.045182537
lesson,6,1.791759469,8.045182537
licked,6,1.791759469,8.045182537
licks,6,1.791759469,8.045182537
lifting,6,1.791759469,8.045182537
lips,6,1.791759469,8.045182537
loader,6,1.791759469,8.045182537
locks,6,1.791759469,8.045182537
log,6,1.791759469,8.045182537
logs,6,1.791759469,8.045182537
lord's,6,1.791759469,8.045182537
lumpety,6,1.791759469,8.045182537
melted,6,1.791759469,8.045182537
mittens,6,1.791759469,8.045182537
mobile,6,1.791759469,8.045182537
mostly,6,1.791759469,8.045182537
mouthful,6,1.791759469,8.045182537
moves,6,1.791759469,8.045182537
muff,6,1.791759469,8.045182537
munch,6,1.791759469,8.045182537
nancy,6,1.791759469,8.045182537
necks,6,1.791759469,8.045182537
nick,6,1.791759469,8.045182537
noisy,6,1.791759469,8.045182537
nor,6,1.791759469,8.045182537
noses,6,1.791759469,8.045182537
noticed,6,1.791759469,8.045182537
olivia's,6,1.791759469,8.045182537
owling,6,1.791759469,8.045182537
package,6,1.791759469,8.045182537
paid,6,1.791759469,8.045182537
painters,6,1.791759469,8.045182537
painting,6,1.791759469,8.045182537
pal,6,1.791759469,8.045182537
pan,6,1.791759469,8.045182537
panda,6,1.791759469,8.045182537
pans,6,1.791759469,8.045182537
patient,6,1.791759469,8.045182537
peas,6,1.791759469,8.045182537
peeked,6,1.791759469,8.045182537
peppers,6,1.791759469,8.045182537
persons,6,1.791759469,8.045182537
philip,6,1.791759469,8.045182537
pickled,6,1.791759469,8.045182537
plow,6,1.791759469,8.045182537
plump,6,1.791759469,8.045182537
poodle,6,1.791759469,8.045182537
popperville,6,1.791759469,8.045182537
porridge,6,1.791759469,8.045182537
practicing,6,1.791759469,8.045182537
pretend,6,1.791759469,8.045182537
public,6,1.791759469,8.045182537
puffing,6,1.791759469,8.045182537
pulls,6,1.791759469,8.045182537
pumped,6,1.791759469,8.045182537
raccoon,6,1.791759469,8.045182537
rake,6,1.791759469,8.045182537
raven,6,1.791759469,8.045182537
redbreast,6,1.791759469,8.045182537
rested,6,1.791759469,8.045182537
rhinoceros,6,1.791759469,8.045182537
ridiculous,6,1.791759469,8.045182537
ringing,6,1.791759469,8.045182537
rings,6,1.791759469,8.045182537
rolling,6,1.791759469,8.045182537
rubber,6,1.791759469,8.045182537
rushing,6,1.791759469,8.045182537
sailor's,6,1.791759469,8.045182537
sal's,6,1.791759469,8.045182537
salad,6,1.791759469,8.045182537
santa's,6,1.791759469,8.045182537
schlopp,6,1.791759469,8.045182537
scrambled,6,1.791759469,8.045182537
scrub,6,1.791759469,8.045182537
search,6,1.791759469,8.045182537
searching,6,1.791759469,8.045182537
serve,6,1.791759469,8.045182537
shame,6,1.791759469,8.045182537
shape,6,1.791759469,8.045182537
shed,6,1.791759469,8.045182537
sheets,6,1.791759469,8.045182537
shortcake,6,1.791759469,8.045182537
shouts,6,1.791759469,8.045182537
shows,6,1.791759469,8.045182537
siding,6,1.791759469,8.045182537
sincerely,6,1.791759469,8.045182537
skibble,6,1.791759469,8.045182537
skinny,6,1.791759469,8.045182537
sleeps,6,1.791759469,8.045182537
slug,6,1.791759469,8.045182537
slurp,6,1.791759469,8.045182537
smaller,6,1.791759469,8.045182537
smashed,6,1.791759469,8.045182537
smiles,6,1.791759469,8.045182537
sneakers,6,1.791759469,8.045182537
sneezed,6,1.791759469,8.045182537
sneezing,6,1.791759469,8.045182537
snowed,6,1.791759469,8.045182537
snowflakes,6,1.791759469,8.045182537
sofa,6,1.791759469,8.045182537
soul,6,1.791759469,8.045182537
spelled,6,1.791759469,8.045182537
spend,6,1.791759469,8.045182537
splosh,6,1.791759469,8.045182537
spoil,6,1.791759469,8.045182537
sprinkled,6,1.791759469,8.045182537
squirrel,6,1.791759469,8.045182537
stands,6,1.791759469,8.045182537
starting,6,1.791759469,8.045182537
sticky,6,1.791759469,8.045182537
stout,6,1.791759469,8.045182537
straightened,6,1.791759469,8.045182537
stream,6,1.791759469,8.045182537
tastes,6,1.791759469,8.045182537
taxi,6,1.791759469,8.045182537
team,6,1.791759469,8.045182537
teddy,6,1.791759469,8.045182537
temb,6,1.791759469,8.045182537
thneeds,6,1.791759469,8.045182537
tigers,6,1.791759469,8.045182537
tin,6,1.791759469,8.045182537
tiptoe,6,1.791759469,8.045182537
tire,6,1.791759469,8.045182537
title,6,1.791759469,8.045182537
tock,6,1.791759469,8.045182537
toilet,6,1.791759469,8.045182537
tomato,6,1.791759469,8.045182537
topham,6,1.791759469,8.045182537
trailer,6,1.791759469,8.045182537
tripped,6,1.791759469,8.045182537
troubles,6,1.791759469,8.045182537
truly,6,1.791759469,8.045182537
tuck,6,1.791759469,8.045182537
twas,6,1.791759469,8.045182537
type,6,1.791759469,8.045182537
upset,6,1.791759469,8.045182537
v,6,1.791759469,8.045182537
waah,6,1.791759469,8.045182537
walrus,6,1.791759469,8.045182537
wander,6,1.791759469,8.045182537
weary,6,1.791759469,8.045182537
wickersham,6,1.791759469,8.045182537
wiggle,6,1.791759469,8.045182537
wildly,6,1.791759469,8.045182537
wiped,6,1.791759469,8.045182537
won,6,1.791759469,8.045182537
wooden,6,1.791759469,8.045182537
worn,6,1.791759469,8.045182537
_all,5,1.609437912,8.244096157
1935,5,1.609437912,8.244096157
al,5,1.609437912,8.244096157
alley,5,1.609437912,8.244096157
although,5,1.609437912,8.244096157
amble,5,1.609437912,8.244096157
angelina's,5,1.609437912,8.244096157
ankle,5,1.609437912,8.244096157
anna's,5,1.609437912,8.244096157
antonio,5,1.609437912,8.244096157
aphids,5,1.609437912,8.244096157
arabella,5,1.609437912,8.244096157
armchair,5,1.609437912,8.244096157
art,5,1.609437912,8.244096157
australia,5,1.609437912,8.244096157
bands,5,1.609437912,8.244096157
beard,5,1.609437912,8.244096157
ben's,5,1.609437912,8.244096157
bends,5,1.609437912,8.244096157
biggered,5,1.609437912,8.244096157
biggering,5,1.609437912,8.244096157
bim,5,1.609437912,8.244096157
bim's,5,1.609437912,8.244096157
bird's,5,1.609437912,8.244096157
blackberry,5,1.609437912,8.244096157
boats,5,1.609437912,8.244096157
boil,5,1.609437912,8.244096157
bowed,5,1.609437912,8.244096157
bowls,5,1.609437912,8.244096157
brake,5,1.609437912,8.244096157
brass,5,1.609437912,8.244096157
breaks,5,1.609437912,8.244096157
bridges,5,1.609437912,8.244096157
brightly,5,1.609437912,8.244096157
bubble,5,1.609437912,8.244096157
bun,5,1.609437912,8.244096157
butt,5,1.609437912,8.244096157
butterflies,5,1.609437912,8.244096157
camels,5,1.609437912,8.244096157
camper,5,1.609437912,8.244096157
carle,5,1.609437912,8.244096157
cast,5,1.609437912,8.244096157
catnip,5,1.609437912,8.244096157
cement,5,1.609437912,8.244096157
chalk,5,1.609437912,8.244096157
changing,5,1.609437912,8.244096157
check,5,1.609437912,8.244096157
cheeks,5,1.609437912,8.244096157
chimpanzees,5,1.609437912,8.244096157
chomp,5,1.609437912,8.244096157
chrysanthemum's,5,1.609437912,8.244096157
clearing,5,1.609437912,8.244096157
clerk,5,1.609437912,8.244096157
climber,5,1.609437912,8.244096157
completely,5,1.609437912,8.244096157
cone,5,1.609437912,8.244096157
congratulations,5,1.609437912,8.244096157
cooked,5,1.609437912,8.244096157
costumes,5,1.609437912,8.244096157
coughed,5,1.609437912,8.244096157
cousins,5,1.609437912,8.244096157
cracked,5,1.609437912,8.244096157
cricket,5,1.609437912,8.244096157
crisp,5,1.609437912,8.244096157
crossed,5,1.609437912,8.244096157
crow's,5,1.609437912,8.244096157
crowded,5,1.609437912,8.244096157
cupboard,5,1.609437912,8.244096157
curls,5,1.609437912,8.244096157
customers,5,1.609437912,8.244096157
danger,5,1.609437912,8.244096157
dawson,5,1.609437912,8.244096157
deeds,5,1.609437912,8.244096157
delight,5,1.609437912,8.244096157
desert,5,1.609437912,8.244096157
diamonds,5,1.609437912,8.244096157
digger,5,1.609437912,8.244096157
discouraged,5,1.609437912,8.244096157
discover,5,1.609437912,8.244096157
ditch,5,1.609437912,8.244096157
doth,5,1.609437912,8.244096157
dragged,5,1.609437912,8.244096157
dumb,5,1.609437912,8.244096157
dumped,5,1.609437912,8.244096157
dumpling,5,1.609437912,8.244096157
dumplings,5,1.609437912,8.244096157
duty,5,1.609437912,8.244096157
eighteen,5,1.609437912,8.244096157
elbow,5,1.609437912,8.244096157
electricity,5,1.609437912,8.244096157
elephant's,5,1.609437912,8.244096157
encyclopedias,5,1.609437912,8.244096157
english,5,1.609437912,8.244096157
eve,5,1.609437912,8.244096157
everybody's,5,1.609437912,8.244096157
excellent,5,1.609437912,8.244096157
fa,5,1.609437912,8.244096157
family's,5,1.609437912,8.244096157
famous,5,1.609437912,8.244096157
fantastic,5,1.609437912,8.244096157
feelings,5,1.609437912,8.244096157
fighting,5,1.609437912,8.244096157
fired,5,1.609437912,8.244096157
fireman's,5,1.609437912,8.244096157
flamingo,5,1.609437912,8.244096157
flashlight,5,1.609437912,8.244096157
flavors,5,1.609437912,8.244096157
forehead,5,1.609437912,8.244096157
forests,5,1.609437912,8.244096157
fork,5,1.609437912,8.244096157
form,5,1.609437912,8.244096157
forty,5,1.609437912,8.244096157
foxes,5,1.609437912,8.244096157
foxy,5,1.609437912,8.244096157
francine,5,1.609437912,8.244096157
fried,5,1.609437912,8.244096157
furious,5,1.609437912,8.244096157
gaily,5,1.609437912,8.244096157
gardens,5,1.609437912,8.244096157
gathering,5,1.609437912,8.244096157
genius,5,1.609437912,8.244096157
gigantic,5,1.609437912,8.244096157
glance,5,1.609437912,8.244096157
glug,5,1.609437912,8.244096157
gogol,5,1.609437912,8.244096157
gorgeous,5,1.609437912,8.244096157
gorilla,5,1.609437912,8.244096157
gotten,5,1.609437912,8.244096157
gracefully,5,1.609437912,8.244096157
grade,5,1.609437912,8.244096157
granny's,5,1.609437912,8.244096157
grassy,5,1.609437912,8.244096157
grin,5,1.609437912,8.244096157
groaned,5,1.609437912,8.244096157
guest,5,1.609437912,8.244096157
gulped,5,1.609437912,8.244096157
hark,5,1.609437912,8.244096157
harriet,5,1.609437912,8.244096157
hedgehog,5,1.609437912,8.244096157
heron,5,1.609437912,8.244096157
hides,5,1.609437912,8.244096157
highest,5,1.609437912,8.244096157
highways,5,1.609437912,8.244096157
hmm,5,1.609437912,8.244096157
hoot,5,1.609437912,8.244096157
huh,5,1.609437912,8.244096157
hunted,5,1.609437912,8.244096157
hunter,5,1.609437912,8.244096157
hunting,5,1.609437912,8.244096157
