,word,source,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3
1706,quince,3k,#N/A,#N/A,#N/A,14.0,4.83,5.6,#N/A,#N/A,#N/A
1707,nest,3k,18.0,2.890371758,6.846591697000001,5.11,1.94,2.044,84.0,59.0,58.0
1708,dunk,3k,1.0,0.0,10.0,6.58,4.07,2.632,#N/A,#N/A,#N/A
1709,pun,3k,#N/A,#N/A,#N/A,11.21,3.65,4.484,#N/A,#N/A,#N/A
1710,drink,3k,29.0,3.36729583,6.326265436,3.47,1.31,1.3880000000000001,181.0,126.0,96.0
1711,bass,3k,#N/A,#N/A,#N/A,8.63,3.02,3.4520000000000004,1.0,0.0,3.0
1712,dirt,3k,24.0,3.17805383,6.53272929,3.83,1.15,1.532,103.0,81.0,66.0
1713,team,3k,6.0,1.791759469,8.045182537,6.0,1.81,2.4,81.0,114.0,108.0
1714,dung,3k,#N/A,#N/A,#N/A,11.05,5.41,4.42,0.0,0.0,0.0
1715,guess,3k,39.0,3.6635616460000002,6.003038127000001,5.44,1.46,2.176,210.0,225.0,155.0
1716,dune,3k,3.0,1.098612289,8.80140916,9.65,2.6,3.8600000000000003,5.0,8.0,1.0
1717,base,3k,4.0,1.386294361,8.487546753,6.42,2.57,2.568,20.0,26.0,31.0
1718,dire,3k,#N/A,#N/A,#N/A,11.63,2.67,4.652,#N/A,#N/A,#N/A
1719,thine,3k,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
1720,ask,3k,65.0,4.17438727,5.445725124,2.89,1.37,1.1560000000000001,339.0,309.0,266.0
1721,teach,3k,10.0,2.3025850930000002,7.487869534,4.67,1.64,1.8679999999999999,46.0,52.0,46.0
1722,ash,3k,#N/A,#N/A,#N/A,6.626683000000002,2.54,2.650673200000001,3.0,4.0,5.0
1723,pup,3k,11.0,2.397895273,7.383885707999999,5.11,3.78,2.044,25.0,14.0,6.0
1724,bash,3k,4.0,1.386294361,8.487546753,8.84,2.69,3.536,#N/A,#N/A,#N/A
1725,guest,3k,5.0,1.609437912,8.244096157000001,6.21,3.17,2.484,0.0,9.0,11.0
1726,thrown,3k,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,6.0,22.0,26.0
1727,thread,3k,4.0,1.386294361,8.487546753,7.06,2.92,2.824,21.0,22.0,11.0
1728,launch,3k,#N/A,#N/A,#N/A,7.92,1.88,3.168,0.0,0.0,2.0
1729,threat,3k,1.0,0.0,10.0,7.14,2.43,2.856,0.0,1.0,2.0
1730,blush,3k,#N/A,#N/A,#N/A,7.95,1.81,3.18,1.0,3.0,2.0
1731,clump,3k,3.0,1.098612289,8.80140916,8.62,3.04,3.4479999999999995,9.0,4.0,5.0
1732,top,3k,104.0,4.644390898999999,4.932949097,3.89,1.53,1.556,394.0,368.0,326.0
1733,feed,3k,13.0,2.5649493569999997,7.201628967,4.17,1.58,1.668,86.0,75.0,65.0
1734,dine,3k,1.0,0.0,10.0,8.95,4.02,3.5799999999999996,1.0,1.0,1.0
1735,swipe,3k,#N/A,#N/A,#N/A,9.63,3.2,3.8520000000000003,#N/A,#N/A,#N/A
1736,feel,3k,58.0,4.060443011,5.570038812999999,5.11,2.73,2.044,466.0,414.0,419.0
1737,feet,3k,112.0,4.718498871,4.852096974,#N/A,#N/A,#N/A,275.0,358.0,393.0
1738,dust,3k,21.0,3.044522438,6.678412627,5.06,1.39,2.024,36.0,61.0,66.0
1739,dint,3k,#N/A,#N/A,#N/A,9.75,3.59,3.9,#N/A,#N/A,#N/A
1740,done,3k,68.0,4.219507705,5.396498531000001,#N/A,#N/A,#N/A,157.0,243.0,314.0
1741,shoal,3k,#N/A,#N/A,#N/A,13.07,3.45,5.228,#N/A,#N/A,#N/A
1742,blank,3k,1.0,0.0,10.0,6.05,1.79,2.42,0.0,7.0,10.0
1743,bland,3k,#N/A,#N/A,#N/A,8.35,3.67,3.34,0.0,0.0,0.0
1744,mist,3k,2.0,0.693147181,9.243773377,6.95,2.61,2.7800000000000002,0.0,6.0,11.0
1745,miss,3k,129.0,4.8598124039999995,4.697923287,6.33,3.41,2.532,#N/A,#N/A,#N/A
1746,moan,3k,2.0,0.693147181,9.243773377,7.72,3.69,3.088,1.0,1.0,2.0
1747,horse,3k,37.0,3.610917913,6.060472672,4.15,1.46,1.6600000000000001,246.0,233.0,232.0
1748,jew,3k,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
1749,jet,3k,5.0,1.609437912,8.244096157000001,5.39,2.52,2.1559999999999997,27.0,13.0,10.0
1750,script,3k,#N/A,#N/A,#N/A,9.79,3.31,3.9159999999999995,0.0,0.0,0.0
1751,grime,3k,#N/A,#N/A,#N/A,8.72,3.53,3.4880000000000004,#N/A,#N/A,#N/A
1752,least,3k,16.0,2.772588722,6.975093507,#N/A,#N/A,#N/A,31.0,94.0,122.0
1753,stork,3k,#N/A,#N/A,#N/A,7.649755000000002,2.32,3.0599020000000006,0.0,3.0,5.0
1754,paint,3k,15.0,2.7080502010000003,7.045505317000001,4.45,1.32,1.78,225.0,66.0,54.0
1755,leash,3k,1.0,0.0,10.0,5.79,1.84,2.316,17.0,12.0,6.0
1756,saint,3k,#N/A,#N/A,#N/A,7.489900000000001,1.78,2.9959600000000006,2.0,0.0,2.0
1757,scheme,3k,#N/A,#N/A,#N/A,9.65,2.68,3.8600000000000003,0.0,0.0,0.0
1758,store,3k,23.0,3.135494216,6.579162017000001,4.76,1.92,1.904,333.0,225.0,192.0
1759,lease,3k,#N/A,#N/A,#N/A,11.11,4.95,4.444,0.0,0.0,0.0
1760,pare,3k,#N/A,#N/A,#N/A,11.33,3.63,4.532,#N/A,#N/A,#N/A
1761,storm,3k,15.0,2.7080502010000003,7.045505317000001,4.94,2.51,1.9760000000000002,32.0,69.0,73.0
1762,park,3k,20.0,2.995732274,6.731642911000001,4.47,1.87,1.7879999999999998,231.0,126.0,104.0
1763,part,3k,23.0,3.135494216,6.579162017000001,5.11,1.15,2.044,219.0,323.0,508.0
1764,crop,3k,#N/A,#N/A,#N/A,7.63,2.36,3.052,7.0,10.0,13.0
1765,weld,3k,#N/A,#N/A,#N/A,11.61,3.11,4.644,#N/A,#N/A,#N/A
1766,grace,3k,19.0,2.9444389789999996,6.78760412,7.2874170000000005,2.87,2.9149668,1.0,7.0,15.0
1767,king,3k,70.0,4.248495242,5.364873001,5.42,2.63,2.168,399.0,263.0,209.0
1768,kind,3k,47.0,3.850147602,5.7994720289999995,4.89,1.23,1.956,256.0,352.0,436.0
1769,grew,3k,77.0,4.343805422,5.260889175,#N/A,#N/A,#N/A,133.0,180.0,189.0
1770,frock,3k,#N/A,#N/A,#N/A,9.65,4.23,3.8600000000000003,0.0,0.0,0.0
1771,dam,3k,2.0,0.693147181,9.243773377,6.58,1.54,2.632,3.0,16.0,13.0
1772,fold,3k,#N/A,#N/A,#N/A,4.95,1.87,1.98,28.0,8.0,11.0
1773,grey,3k,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,2.0,4.0,9.0
1774,youth,3k,1.0,0.0,10.0,6.89,2.0,2.756,0.0,3.0,10.0
1775,bride,3k,4.0,1.386294361,8.487546753,5.1,1.55,2.04,0.0,1.0,4.0
1776,stall,3k,1.0,0.0,10.0,7.75,2.79,3.1,5.0,9.0,15.0
1777,cuff,3k,#N/A,#N/A,#N/A,8.44,2.79,3.376,0.0,0.0,1.0
1779,stale,3k,1.0,0.0,10.0,7.61,2.03,3.044,1.0,1.0,1.0
1780,swerve,3k,1.0,0.0,10.0,8.69,3.38,3.476,#N/A,#N/A,#N/A
1781,ranch,3k,3.0,1.098612289,8.80140916,7.35,2.62,2.94,31.0,27.0,27.0
1782,swung,3k,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,12.0,28.0,38.0
1783,shrewd,3k,#N/A,#N/A,#N/A,11.37,2.79,4.548,0.0,0.0,1.0
1784,gale,3k,1.0,0.0,10.0,10.569773000000001,2.62,4.227909200000001,6.0,0.0,1.0
1785,blond,3k,#N/A,#N/A,#N/A,6.72,3.3,2.6879999999999997,0.0,7.0,9.0
1786,gall,3k,1.0,0.0,10.0,12.44,3.45,4.976,#N/A,#N/A,#N/A
1788,lid,3k,3.0,1.098612289,8.80140916,5.95,3.09,2.38,16.0,14.0,13.0
1789,lie,3k,14.0,2.63905733,7.120776844,3.75,0.91,1.5,35.0,57.0,55.0
1790,built,3k,34.0,3.526360525,6.152725154,#N/A,#N/A,#N/A,19.0,47.0,100.0
1791,trip,3k,22.0,3.091042453,6.627659085,4.22,1.9,1.688,117.0,120.0,120.0
1792,trance,3k,#N/A,#N/A,#N/A,9.95,2.99,3.9799999999999995,1.0,0.0,1.0
1793,self,3k,2.0,0.693147181,9.243773377,5.0,1.89,2.0,7.0,3.0,3.0
1794,cave,3k,18.0,2.890371758,6.846591697000001,6.74,2.49,2.696,70.0,84.0,71.0
1795,couch,3k,2.0,0.693147181,9.243773377,3.74,1.85,1.496,1.0,12.0,11.0
1796,lit,3k,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,7.0,28.0,32.0
1797,moist,3k,1.0,0.0,10.0,9.55,3.24,3.8200000000000003,0.0,3.0,11.0
1798,lip,3k,4.0,1.386294361,8.487546753,3.79,1.13,1.516,4.0,11.0,13.0
1799,build,3k,28.0,3.33220451,6.36455022,4.45,1.57,1.78,41.0,100.0,96.0
1800,frail,3k,#N/A,#N/A,#N/A,9.64,3.03,3.8560000000000003,3.0,1.0,2.0
1801,veal,3k,3.0,1.098612289,8.80140916,11.17,3.47,4.468,#N/A,#N/A,#N/A
1802,brace,3k,#N/A,#N/A,#N/A,7.89,1.78,3.1559999999999997,0.0,7.0,7.0
1803,tool,3k,1.0,0.0,10.0,5.37,2.03,2.148,10.0,14.0,18.0
1804,buff,3k,#N/A,#N/A,#N/A,11.74,5.14,4.696,0.0,0.0,0.0
1805,gill,3k,#N/A,#N/A,#N/A,7.393987000000001,2.33,2.9575948000000003,#N/A,#N/A,#N/A
1806,play,3k,126.0,4.836281907,4.723595164,4.1,2.59,1.64,1169.0,470.0,322.0
1807,quote,3k,#N/A,#N/A,#N/A,8.44,1.79,3.376,0.0,0.0,0.0
1808,flute,3k,9.0,2.197224577,7.60281832,8.47,2.22,3.3880000000000003,10.0,10.0,7.0
1809,reach,3k,24.0,3.17805383,6.53272929,4.89,2.79,1.956,67.0,73.0,95.0
1810,chart,3k,1.0,0.0,10.0,7.59,2.92,3.036,18.0,21.0,22.0
1812,tryst,3k,#N/A,#N/A,#N/A,17.5,4.06,7.0,#N/A,#N/A,#N/A
1813,most,3k,80.0,4.382026635,5.219189664,#N/A,#N/A,#N/A,193.0,430.0,685.0
1814,yawl,3k,#N/A,#N/A,#N/A,11.44,5.29,4.576,#N/A,#N/A,#N/A
1815,charm,3k,#N/A,#N/A,#N/A,8.09,2.83,3.2359999999999998,0.0,5.0,7.0
1816,plan,3k,20.0,2.995732274,6.731642911000001,6.78,2.88,2.712,87.0,95.0,78.0
1817,moss,3k,#N/A,#N/A,#N/A,8.310489,3.05,3.3241956000000004,6.0,7.0,13.0
1818,gilt,3k,#N/A,#N/A,#N/A,11.56,2.85,4.6240000000000006,0.0,0.0,0.0
1819,chap,3k,1.0,0.0,10.0,10.0,2.13,4.0,1.0,1.0,1.0
1820,seize,3k,#N/A,#N/A,#N/A,10.15,2.62,4.0600000000000005,0.0,1.0,1.0
1821,clear,3k,25.0,3.218875825,6.488192314,5.8,1.79,2.32,15.0,95.0,132.0
1822,cleat,3k,#N/A,#N/A,#N/A,9.0,2.69,3.6,#N/A,#N/A,#N/A
1823,naught,3k,3.0,1.098612289,8.80140916,11.166565,3.44,4.466626,#N/A,#N/A,#N/A
1824,clean,3k,41.0,3.713572067,5.9484765379999995,3.89,1.49,1.556,258.0,163.0,134.0
1825,weigh,3k,1.0,0.0,10.0,6.62,2.85,2.648,6.0,13.0,14.0
1826,notch,3k,1.0,0.0,10.0,8.47,2.44,3.3880000000000003,0.0,0.0,0.0
1827,blend,3k,#N/A,#N/A,#N/A,10.17,3.6,4.068,0.0,0.0,0.0
1828,golf,3k,2.0,0.693147181,9.243773377,7.16,2.61,2.864,21.0,21.0,11.0
1829,gold,3k,38.0,3.63758616,6.031377497,7.1,2.13,2.84,140.0,155.0,150.0
1830,fond,3k,11.0,2.397895273,7.383885707999999,9.21,2.42,3.684,9.0,7.0,12.0
1831,sheik,3k,#N/A,#N/A,#N/A,12.8184,3.61,5.12736,#N/A,#N/A,#N/A
1832,fink,3k,1.0,0.0,10.0,7.27,1.19,2.908,#N/A,#N/A,#N/A
1833,freight,3k,38.0,3.63758616,6.031377497,10.56,3.45,4.224,0.0,5.0,5.0
1834,font,3k,#N/A,#N/A,#N/A,11.5,4.9,4.6,#N/A,#N/A,#N/A
1835,fine,3k,56.0,4.025351691,5.608323597,7.44,2.68,2.976,223.0,212.0,177.0
1836,find,3k,133.0,4.890349128,4.664607587,5.78,3.89,2.3120000000000003,1342.0,870.0,874.0
1837,flesh,3k,#N/A,#N/A,#N/A,8.3,2.62,3.3200000000000003,3.0,6.0,15.0
1838,fiend,3k,#N/A,#N/A,#N/A,10.39,2.81,4.156000000000001,0.0,0.0,0.0
1839,juke,3k,#N/A,#N/A,#N/A,11.79,3.68,4.715999999999999,#N/A,#N/A,#N/A
1840,hip,3k,2.0,0.693147181,9.243773377,6.17,2.64,2.468,0.0,3.0,6.0
1841,his,3k,1313.0,7.180069874,2.16651218,3.6853510000000003,1.29,1.4741404,5402.0,6097.0,6917.0
1842,hit,3k,13.0,2.5649493569999997,7.201628967,4.75,2.83,1.9,263.0,189.0,145.0
1843,scuff,3k,#N/A,#N/A,#N/A,8.56,3.52,3.4240000000000004,#N/A,#N/A,#N/A
1844,strut,3k,2.0,0.693147181,9.243773377,9.0,3.07,3.6,#N/A,#N/A,#N/A
1845,hid,3k,18.0,2.890371758,6.846591697000001,#N/A,#N/A,#N/A,56.0,47.0,29.0
1846,breast,3k,1.0,0.0,10.0,6.6,2.54,2.6399999999999997,5.0,3.0,3.0
1847,theft,3k,#N/A,#N/A,#N/A,8.11,2.42,3.2439999999999998,0.0,0.0,0.0
1848,silk,3k,9.0,2.197224577,7.60281832,7.39,2.5,2.956,8.0,14.0,18.0
1849,sill,3k,2.0,0.693147181,9.243773377,7.33,2.57,2.932,3.0,5.0,4.0
1850,him,3k,555.0,6.318968114,3.105977989,3.429583,1.21,1.3718332,2780.0,2891.0,3176.0
1851,huff,3k,1.0,0.0,10.0,9.28,3.3,3.7119999999999997,13.0,3.0,0.0
1852,fluff,3k,4.0,1.386294361,8.487546753,4.85,1.57,1.94,10.0,0.0,2.0
1853,sleeve,3k,2.0,0.693147181,9.243773377,4.94,2.13,1.9760000000000002,3.0,11.0,10.0
1854,badge,3k,#N/A,#N/A,#N/A,6.11,1.81,2.444,0.0,1.0,1.0
1855,cry,3k,44.0,3.7841896339999996,5.8714324620000005,2.78,1.66,1.1119999999999999,187.0,147.0,89.0
1856,cease,3k,1.0,0.0,10.0,9.26,2.51,3.7039999999999997,0.0,0.0,1.0
1857,rear,3k,#N/A,#N/A,#N/A,6.89,3.31,2.756,3.0,8.0,19.0
1858,wrote,3k,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,75.0,93.0,96.0
1859,sew,3k,8.0,2.079441542,7.73132013,6.05,2.68,2.42,11.0,11.0,5.0
1860,cramp,3k,#N/A,#N/A,#N/A,8.5,2.75,3.4,#N/A,#N/A,#N/A
1861,set,3k,46.0,3.828641396,5.822935393,6.0,3.03,2.4,254.0,283.0,331.0
1862,art,3k,5.0,1.609437912,8.244096157000001,6.21,2.32,2.484,41.0,25.0,38.0
1863,dump,3k,36.0,3.583518938,6.090365072999999,6.58,2.5,2.632,4.0,13.0,14.0
1864,jade,3k,2.0,0.693147181,9.243773377,10.17,2.57,4.068,12.0,4.0,1.0
1865,still,3k,134.0,4.8978398,4.656435231000001,5.262587000000001,1.87,2.1050348000000003,699.0,758.0,830.0
1866,vine,3k,2.0,0.693147181,9.243773377,6.95,3.36,2.7800000000000002,3.0,1.0,7.0
1868,vamp,3k,#N/A,#N/A,#N/A,15.06,2.17,6.024,#N/A,#N/A,#N/A
1869,see,3k,382.0,5.945420609,3.513519961,3.06,1.43,1.224,3548.0,2167.0,2099.0
1870,arc,3k,#N/A,#N/A,#N/A,9.418817,3.52,3.7675268,0.0,0.0,2.0
1871,dumb,3k,5.0,1.609437912,8.244096157000001,4.5,1.5,1.8,28.0,27.0,21.0
1872,bard,3k,#N/A,#N/A,#N/A,12.86,3.03,5.144,0.0,0.0,2.0
1873,sea,3k,46.0,3.828641396,5.822935393,4.74,1.56,1.8960000000000001,240.0,243.0,225.0
1874,close,3k,38.0,3.63758616,6.031377497,4.5,1.82,1.8,206.0,269.0,251.0
1875,bark,3k,17.0,2.833213344,6.908951778,5.17,1.76,2.068,58.0,47.0,45.0
1876,arm,3k,13.0,2.5649493569999997,7.201628967,3.26,1.56,1.3039999999999998,180.0,189.0,161.0
1877,prim,3k,#N/A,#N/A,#N/A,9.58,2.63,3.832,#N/A,#N/A,#N/A
1878,lee,3k,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,181.0,78.0,39.0
1879,fang,3k,#N/A,#N/A,#N/A,8.47,3.01,3.3880000000000003,53.0,20.0,0.0
1880,wow,3k,42.0,3.737669618,5.922186003999999,#N/A,#N/A,#N/A,48.0,24.0,13.0
1881,please,3k,135.0,4.905274778,4.648323637,3.4828680000000003,1.22,1.3931472,286.0,207.0,159.0
1882,woo,3k,3.0,1.098612289,8.80140916,10.88,3.67,4.352,#N/A,#N/A,#N/A
1883,won,3k,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,40.0,59.0,67.0
1884,woe,3k,2.0,0.693147181,9.243773377,10.75,3.27,4.3,#N/A,#N/A,#N/A
1885,flame,3k,1.0,0.0,10.0,6.25,2.38,2.5,14.0,10.0,13.0
1886,rite,3k,#N/A,#N/A,#N/A,10.42,2.22,4.168,0.0,0.0,0.0
1887,nope,3k,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,8.0,6.0,3.0
1888,kneel,3k,#N/A,#N/A,#N/A,6.95,3.72,2.7800000000000002,0.0,2.0,1.0
1889,piss,3k,#N/A,#N/A,#N/A,7.56,3.26,3.024,#N/A,#N/A,#N/A
1890,sold,3k,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,36.0,49.0,53.0
1891,sole,3k,#N/A,#N/A,#N/A,7.06,2.21,2.824,0.0,0.0,1.0
1892,punch,3k,1.0,0.0,10.0,5.75,2.31,2.3,22.0,8.0,8.0
1893,wreath,3k,#N/A,#N/A,#N/A,7.06,3.82,2.824,0.0,0.0,0.0
1894,spray,3k,2.0,0.693147181,9.243773377,5.8,1.79,2.32,5.0,6.0,11.0
1895,blot,3k,#N/A,#N/A,#N/A,8.38,3.52,3.3520000000000003,0.0,0.0,1.0
1896,bronze,3k,#N/A,#N/A,#N/A,10.0,3.06,4.0,0.0,0.0,2.0
1897,both,3k,52.0,3.951243719,5.689175721,4.772365000000001,1.57,1.9089460000000003,213.0,268.0,333.0
1898,lass,3k,#N/A,#N/A,#N/A,10.07,3.97,4.0280000000000005,0.0,4.0,0.0
1899,last,3k,119.0,4.779123493,4.785955244,4.346085,1.83,1.7384340000000003,632.0,675.0,653.0
1900,thou,3k,9.0,2.197224577,7.60281832,#N/A,#N/A,#N/A,0.0,2.0,6.0
1901,gaunt,3k,#N/A,#N/A,#N/A,11.81,3.58,4.724,0.0,1.0,2.0
1902,suede,3k,#N/A,#N/A,#N/A,10.5,2.92,4.2,#N/A,#N/A,#N/A
1903,buzz,3k,17.0,2.833213344,6.908951778,7.095591000000001,2.54,2.8382364000000004,3.0,10.0,7.0
1904,lash,3k,#N/A,#N/A,#N/A,9.47,3.26,3.7880000000000003,0.0,0.0,1.0
1905,vault,3k,#N/A,#N/A,#N/A,9.16,2.57,3.664,0.0,1.0,1.0
1906,mean,3k,43.0,3.7612001160000004,5.8965141270000005,4.0,1.68,1.6,330.0,377.0,282.0
1907,whole,3k,67.0,4.204692618999999,5.412661855,6.89,2.71,2.756,114.0,227.0,259.0
1908,load,3k,10.0,2.3025850930000002,7.487869534,7.78,2.39,3.112,10.0,25.0,27.0
1909,loaf,3k,3.0,1.098612289,8.80140916,6.84,2.06,2.7359999999999998,0.0,6.0,7.0
1910,bell,3k,48.0,3.871201011,5.776502667000001,3.89,1.68,1.556,248.0,108.0,80.0
1911,sweet,3k,45.0,3.80666249,5.846914477,4.53,2.46,1.812,35.0,63.0,64.0
1912,loan,3k,1.0,0.0,10.0,9.57,3.37,3.8280000000000003,0.0,2.0,4.0
1913,whelp,3k,#N/A,#N/A,#N/A,10.41,3.32,4.164,#N/A,#N/A,#N/A
1914,sweep,3k,5.0,1.609437912,8.244096157000001,4.2,1.61,1.6800000000000002,1.0,8.0,13.0
1915,church,3k,7.0,1.9459101490000001,7.877003467000001,5.15,1.76,2.06,25.0,40.0,59.0
1916,rave,3k,#N/A,#N/A,#N/A,12.33,2.74,4.932,#N/A,#N/A,#N/A
1917,belt,3k,#N/A,#N/A,#N/A,4.62,2.09,1.848,38.0,33.0,31.0
1918,filth,3k,#N/A,#N/A,#N/A,7.45,2.82,2.98,0.0,0.0,0.0
1919,raise,3k,4.0,1.386294361,8.487546753,6.72,2.72,2.6879999999999997,13.0,31.0,45.0
1920,dun,3k,2.0,0.693147181,9.243773377,13.0,2.92,5.2,#N/A,#N/A,#N/A
1921,stamp,3k,1.0,0.0,10.0,6.33,2.22,2.532,18.0,27.0,7.0
1922,damp,3k,3.0,1.098612289,8.80140916,7.67,2.11,3.068,11.0,21.0,25.0
1923,dud,3k,#N/A,#N/A,#N/A,8.55,2.72,3.4200000000000004,#N/A,#N/A,#N/A
1924,due,3k,1.0,0.0,10.0,7.53,3.03,3.012,0.0,6.0,6.0
1925,dug,3k,22.0,3.091042453,6.627659085,#N/A,#N/A,#N/A,54.0,43.0,45.0
1926,ran,3k,145.0,4.9767337419999995,4.570361593,#N/A,#N/A,#N/A,1431.0,672.0,365.0
1927,nape,3k,#N/A,#N/A,#N/A,10.53,3.64,4.212,#N/A,#N/A,#N/A
1928,damn,3k,#N/A,#N/A,#N/A,8.3,2.23,3.3200000000000003,0.0,5.0,7.0
1929,coarse,3k,#N/A,#N/A,#N/A,9.11,2.68,3.6439999999999997,1.0,0.0,1.0
1930,pile,3k,12.0,2.48490665,7.288955913,5.79,2.7,2.316,134.0,64.0,59.0
1931,brick,3k,8.0,2.079441542,7.73132013,6.43,2.09,2.572,9.0,20.0,19.0
1932,woke,3k,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,72.0,88.0,65.0
1933,dame,3k,9.0,2.197224577,7.60281832,11.79,2.82,4.715999999999999,0.0,2.0,3.0
1934,firm,3k,2.0,0.693147181,9.243773377,11.17,3.67,4.468,3.0,8.0,18.0
1935,flight,3k,3.0,1.098612289,8.80140916,7.47,4.15,2.988,6.0,14.0,23.0
1936,gay,3k,14.0,2.63905733,7.120776844,9.32,2.31,3.728,0.0,2.0,4.0
1937,buck,3k,#N/A,#N/A,#N/A,7.68,3.16,3.072,31.0,16.0,11.0
1938,fire,3k,74.0,4.304065093,5.304246049,3.25,1.16,1.3,290.0,394.0,318.0
1939,torque,3k,#N/A,#N/A,#N/A,13.29,3.96,5.316,0.0,0.0,0.0
1940,wet,3k,37.0,3.610917913,6.060472672,2.47,1.35,0.9880000000000001,218.0,127.0,106.0
1941,gas,3k,7.0,1.9459101490000001,7.877003467000001,5.32,1.97,2.128,49.0,84.0,92.0
1943,fund,3k,#N/A,#N/A,#N/A,9.56,3.63,3.8240000000000003,0.0,0.0,1.0
1944,gal,3k,#N/A,#N/A,#N/A,6.21,3.34,2.484,0.0,1.0,1.0
1945,cinch,3k,#N/A,#N/A,#N/A,10.72,4.17,4.288,#N/A,#N/A,#N/A
1946,gag,3k,#N/A,#N/A,#N/A,7.58,3.1,3.032,0.0,0.0,1.0
1947,gab,3k,#N/A,#N/A,#N/A,9.41,4.02,3.7640000000000002,#N/A,#N/A,#N/A
1948,funk,3k,#N/A,#N/A,#N/A,9.95,4.31,3.9799999999999995,#N/A,#N/A,#N/A
1949,loon,3k,#N/A,#N/A,#N/A,9.12,2.92,3.6479999999999997,0.0,0.0,0.0
1950,bile,3k,#N/A,#N/A,#N/A,11.67,2.93,4.668,0.0,0.0,0.0
1951,loom,3k,#N/A,#N/A,#N/A,8.78,2.02,3.5119999999999996,0.0,10.0,11.0
1952,fur,3k,17.0,2.833213344,6.908951778,5.22,2.05,2.088,60.0,55.0,53.0
1953,look,3k,223.0,5.407171771000001,4.10075181,4.05,1.68,1.6199999999999999,2541.0,1488.0,1416.0
1954,juice,3k,11.0,2.397895273,7.383885707999999,4.4,2.21,1.7600000000000002,13.0,29.0,33.0
1955,straight,3k,38.0,3.63758616,6.031377497,6.797195,1.69,2.718878,79.0,141.0,148.0
1956,bill,3k,4.0,1.386294361,8.487546753,6.424200000000001,2.07,2.5696800000000004,442.0,263.0,117.0
1957,batch,3k,#N/A,#N/A,#N/A,6.74,1.85,2.696,0.0,0.0,1.0
1958,crutch,3k,#N/A,#N/A,#N/A,7.21,2.86,2.884,0.0,0.0,0.0
1959,rope,3k,26.0,3.258096538,6.445402344,5.44,2.09,2.176,133.0,109.0,93.0
1960,pace,3k,1.0,0.0,10.0,8.21,2.57,3.2840000000000003,0.0,3.0,11.0
1961,skiff,3k,#N/A,#N/A,#N/A,13.2,5.07,5.279999999999999,#N/A,#N/A,#N/A
1962,match,3k,2.0,0.693147181,9.243773377,5.72,1.87,2.288,41.0,47.0,34.0
1963,fun,3k,79.0,4.3694478519999995,5.232913171,3.67,0.97,1.468,629.0,241.0,159.0
1964,fleet,3k,#N/A,#N/A,#N/A,10.74,2.45,4.296,1.0,1.0,3.0
1965,loot,3k,2.0,0.693147181,9.243773377,10.21,3.68,4.0840000000000005,1.0,1.0,0.0
1966,guide,3k,3.0,1.098612289,8.80140916,7.11,1.71,2.8440000000000003,3.0,22.0,21.0
1967,loop,3k,#N/A,#N/A,#N/A,7.22,3.57,2.888,4.0,5.0,8.0
1968,pack,3k,15.0,2.7080502010000003,7.045505317000001,6.55,2.7,2.62,53.0,42.0,36.0
1969,real,3k,35.0,3.555348061,6.121099624,4.95,1.43,1.98,221.0,241.0,236.0
1970,pound,3k,2.0,0.693147181,9.243773377,6.79,2.44,2.716,17.0,16.0,14.0
1971,suds,3k,#N/A,#N/A,#N/A,6.79,2.95,2.716,12.0,1.0,0.0
1972,moth,3k,#N/A,#N/A,#N/A,5.74,1.76,2.2960000000000003,0.0,1.0,2.0
1973,rip,3k,1.0,0.0,10.0,6.11,3.41,2.444,14.0,11.0,10.0
1974,sluice,3k,#N/A,#N/A,#N/A,14.36,3.64,5.744,#N/A,#N/A,#N/A
1975,rim,3k,#N/A,#N/A,#N/A,8.05,2.66,3.22,1.0,7.0,12.0
1976,seen,3k,83.0,4.418840608,5.179025457,#N/A,#N/A,#N/A,250.0,353.0,368.0
1977,rig,3k,#N/A,#N/A,#N/A,8.95,2.74,3.5799999999999996,0.0,0.0,0.0
1978,rib,3k,#N/A,#N/A,#N/A,6.3,1.75,2.52,0.0,0.0,0.0
1979,chase,3k,24.0,3.17805383,6.53272929,5.53,2.12,2.212,21.0,17.0,15.0
1980,earn,3k,#N/A,#N/A,#N/A,7.57,2.56,3.028,9.0,15.0,26.0
1981,grant,3k,1.0,0.0,10.0,12.008468,5.13,4.8033872,10.0,3.0,5.0
